att_check,Instructions,Condition,describe,timePerp,checkwant1,moral_1,dim_1,color_1,visualDetail_1,sound_1,smell_1,touch_1,taste_1,vivid_1,detail_1,comprehensible_1,complex_1,realistic_1,location_1,setting_1,spatialArrangementOb_1,spatialArrangmentPeo_1,time_1,year_1,season_1,day_1,hour_1,long_1,tone_1,implications_1,implicationsNow_1,felt_1,valenceThen_1,intensityThen_1,valenceNOw_1,intensityNow_1,thoughts_1,reveal_1,before_1,after_1,accuracy_1,oftenThought_1,oftenTALKED_1,age,gender,Q180,effort
8,1,noFor,"A close friend started dating someone that I had dated in college. For several weeks, she hid the fact that she was dating him and told me she was dating someone else. When I dated the person in college, it had not ended well due to poor decision-making on my part so I had always expressed regret in how the relationship ended. Once I found out about the lying and the dating of this person, I cut ties with my friend. ",18-Apr,3,5,6,6,5,2,2,2,2,7,6,6,5,6,7,6,6,5,3,2,5,2,2,6,1,6,5,6,1,7,1,5,6,6,5,6,6,6,2,39,2,1,15
8,1,noFor,A friend lied to me and excluded me from an event. I found out about it later and it made me feel terrible. I confronted them about it and they didn't deny it so I didn't forgive them and stopped speaking to them.,15-Aug,3,5,6,6,6,5,2,3,2,6,5,6,6,6,5,5,3,3,6,5,5,4,3,6,2,3,3,6,2,6,3,5,5,4,3,3,3,3,3,41,2,1,15
8,1,noFor,"I have a digestive autoimmune disease that has flared up recently.  My manager sent me a very unprofessional message (Woof- That's rough) and fired me via text message.  This person was previously very kind and sympathetic towards my situation so I was pretty stunned by this immature, ugly behavior.  Prior to my illness, I had been a very solid employee so I felt that this treatment was quite unwarranted. ",23-Apr,3,7,7,7,3,1,1,1,1,7,7,7,1,7,7,7,7,7,7,7,7,2,2,1,1,7,7,7,1,7,1,7,7,7,2,7,7,5,5,41,2,1,15
8,1,noFor,My ex husband's girlfriend used an expired license of mine unbeknownst to me and ended up getting stopped for a traffic violation. I then received a court summons because she hadn't paid the ticket. I had to fight it despite the fact it wasn't me who incurred the violation.,15-Aug,3,7,5,7,5,2,1,1,1,5,6,6,4,3,5,4,5,5,6,2,1,1,1,5,1,7,5,7,1,6,2,4,6,2,1,5,7,3,4,42,2,1,15
8,1,noFor,"I went back to school in my early 30s for an associates degree. I had been taking care of my Grandparents and living with them for a few years at this point. It was the final week of my final semester when my computer died. I had a semester long project saved that went poof. I didn't have the money to get it fixed. I pulled out my old computer and tried to redo the project. My old PC did not like adobe, it was painfully slow. Backups wouldn't load correctly. It was a mess. I spent what time I could on campus but I had no one to stay with my Grandparents. I took time off of work and basically didn't sleep for a week. I managed to get my assignment finished and handed in. When I came home my grandfather was in the kitchen and proceeded to tell me that he just saw on the news that my degree is the #1 useless degree a person could have. He said this with a huge smile on his face. He was aware of everything that had happened that week and how had I had worked to get to that point and he was pleased to tell me it was worthless. ",13-Oct,3,6,6,6,4,3,1,1,1,6,6,6,4,6,6,6,5,7,6,6,4,2,2,2,2,4,6,7,2,7,2,3,3,6,6,2,5,6,4,42,2,1,15
8,1,noFor,"Someone that I thought I was very important to, drugged my drink and took advantage of me. The drink I had was very small, and was the first alcoholic drink of the night. I don't remember how I went from talking and then I suddenly couldn't speak or move my body. I was in a lot of pain in my back and I couldn't say anything. I have never forgiven this person. ",14-Jul,3,7,7,7,6,5,1,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,5,2,1,7,7,7,1,7,1,7,7,4,5,5,7,7,2,44,2,1,15
8,1,noFor,"My former stepfather called me a c*** because I left the orange juice container out on the counter instead of putting it back in the fridge. This was pretty typical of his behavior but this one just stands out because it was so obvious he was a total asshole and no matter what my behavior, I would never be a real person to him. My mother divorced him shortly thereafter and whenever I see him, I never speak to him. ",13-Jun,3,7,5,6,5,2,1,1,3,7,6,5,2,6,7,6,5,5,5,6,6,6,2,2,1,6,6,7,1,7,2,3,3,3,2,5,6,3,5,45,2,1,15
8,1,noFor,"My friend so call friend talked about me at work, some unreal lies and she made me get fired from this job same time she stolen $300 from my purse. Was about 10 years ago since than I will never trust other person at work.",13-Jan,3,7,7,5,5,6,1,1,1,7,7,5,5,6,6,6,6,6,6,7,7,7,6,3,2,6,1,7,1,7,3,5,5,5,7,7,7,2,4,46,2,1,15
8,1,noFor,"I remember the day when my mother's best friend and I had a falling out that still haunts me to this day. We had been in a relationship, and when it came out, she lied to my parents about what had happened. She told them that I was ""stark raving crazy"" and that I had been stalking her. It was a complete fabrication, but my parents believed her without question. They were devastated and angry, and their trust in me was shattered. I tried to explain my side of the story, but it was no use. My parents refused to listen to me and sided with their friend. The emotional pain and betrayal I felt were overwhelming, and I could not forgive her for what she had done.I tried to move on and put the incident behind me, but the damage had been done. My relationship with my parents was strained, and I found it difficult to trust people in the future. The memory of that day still brings up feelings of hurt, anger, and betrayal, and I know that I will never be able to forgive her for the pain she caused me","November, 2018",3,7,7,3,2,1,1,1,1,6,5,6,4,7,7,6,4,4,6,7,7,1,2,2,1,2,7,5,1,7,1,2,1,1,7,4,2,5,3,47,2,1,15
8,1,noFor,"My older brother sent me a series of texts while I was working. He went on a tirade about how terrible I was being to our mother, who was in assisted care. He made several wild allegations and threatened to report me to the licensing board that hold my credentials. He started sounding crazy, saying he was our father talking. I was so worried that he would act rashly and create a lot of trouble for me professionally. I didn't understand why he didn't just call and discuss whatever concerns he had instead of flying off the handle. ","January, 2017",3,3,6,3,6,1,1,1,1,6,5,6,2,6,6,6,3,3,5,6,6,6,6,5,2,6,1,6,1,6,2,5,6,4,3,5,6,3,2,48,2,1,15
8,1,noFor,"My ex-husband was extremely emotionally and verbally abusive. While we were in the middle of divorcing, he was awful to me, calling me a terrible mother, fat, awful, stupid, worthless, and a lot of profanity-laced insults. ",15-Aug,3,7,6,7,7,7,1,1,1,7,6,6,6,7,5,5,4,4,6,6,6,4,2,5,2,6,3,7,1,7,1,5,5,5,2,3,7,7,5,48,2,1,15
8,1,noFor,"my sister married a man who turned out to be a narcissist. he tried to destroy her and our family.  he did untold damage to my sister but she is a survivor.  he pays no alimony or child support.  to make matters worse he tries to alienate the children from my sister.  though it doesn't work, it has a negative impact on my niece and nephews.  one night before their breakup he took me aside tried to turn me against my sister by telling me horrible lies about her.  it didn't work.",19-Jan,3,7,7,4,4,1,1,1,1,7,7,7,4,7,7,6,3,7,7,7,7,4,5,4,1,7,7,7,1,7,1,7,7,4,4,6,7,4,4,48,2,1,15
8,1,noFor,My relative promised me their home in their will. I am not greedy or anything but when somebody promises something they should come through. This is the second time this has happened to me. This person had a high worth and gave most of it to a boyfriend they knew less then a year instead of their own relative they promised. It is not right. I felt betrayed. I have quite a few but I chose just one to tell you. I have not had it easy.,16-Jul,3,5,7,6,5,5,1,2,1,6,6,6,5,6,7,6,6,7,6,6,7,7,7,4,1,6,7,7,1,6,1,6,7,4,5,5,7,7,7,49,2,1,15
8,1,noFor,"I was abused in my relationship. My son was very small and I asked his dad to watch him for a couple of hours while I got some rest. He refused, stating he had something to do. I had worked and really just needed an hour or two of sleep. Once again, he refused. We argued about the situation, and he attacked me and left.",12-Aug,3,7,6,5,7,3,1,7,1,7,7,7,7,7,7,7,7,7,7,6,4,7,5,3,6,3,7,7,3,7,3,3,5,6,7,7,7,2,3,50,2,1,15
8,1,noFor,"My husband and I were watching a movie. We were also drinking alcohol. He became upset with me. He told me that he was ""done with me"" and that ""I just didn't do it for him anymore"" as he motioned to my exterior appearance.",17-Aug,3,5,7,7,7,5,1,1,1,7,5,6,2,6,7,7,5,7,7,7,7,5,5,2,1,6,7,7,1,7,1,7,6,6,3,6,7,7,2,50,2,1,15
8,1,noFor,I was personally harmed by the coach of Arsenal when they won against Chelsea 4:0. It happened a year ago in Orlando. It was very painful emotionally and financially. The coach of Chelsea was fired after that. ,22-Jul,3,4,6,7,7,7,5,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,7,7,7,4,7,5,7,7,4,7,7,7,7,7,50,2,1,15
8,1,noFor,"A very close friend living with my family physically harmed my mother. My friend was chasing the cat, she thought in a playful way, but the cat raced into my mother and bruised and scratched her. My friend did not acknowledge that this happened. She didn't know that anyone was physically hurt from this action and cried about being confronted. She said I was always yelling at her. I count the harm to me as coming from a sense of not really knowing my friend to be the kind of person who would deny harming someone else by accident through careless behavior. From this point onward, I started to see her as being untrustworthy.",19-May,3,3,5,6,5,3,2,1,1,5,5,6,6,7,6,7,7,7,6,5,5,4,5,2,3,5,7,6,3,5,4,4,6,6,3,2,6,5,4,52,2,1,15
8,1,noFor,"I had recently experienced my first MS relapse. At the time, I had no idea what was wrong with me and was terrified because I was relying on a wheelchair. The doctor commented that it definitely seemed like multiple Sclerosis, but this was before receiving an MRI so nothing was definite. I was staying at my mother's at the time because I felt that being around family would make me feel safer and less stressed. My sister had come to visit me and had been on a walk with my mother. A few days later, my sister told me that my mother had snidely remarked that 'whatever is wrong with your sister (me), it could be what she serves for marrying a foreigner (my husband who is from the UK). I was crushed, to say the least, but I went back to my home and broke all ties with my mother. I will never forgive or forget her maliciousness. ","June, 2013",3,7,7,4,6,3,3,4,2,7,7,7,3,7,7,7,4,7,7,7,7,5,4,4,1,7,7,7,1,7,1,7,7,7,5,5,7,7,7,52,2,1,15
8,1,noFor,The memory I am recalling is when someone I thought was my friend spread several untrue humors about me. I thought this person was one of my best friends so this was completely unexpected. The rumors she spread were on social media and they cut me deep. To this day I have not forgiven this person. I was able at one point to confront her concerning her actions but she was in no way sorry for her actions. She told me I was being too sensitive and to get over it. I haven't spoken to her in years.,"September, 2016",3,7,7,1,5,1,1,1,1,7,7,7,6,2,6,6,5,6,3,7,7,1,1,6,1,5,6,7,1,7,1,5,5,3,5,6,7,3,2,53,2,1,15
8,1,noFor,"I have a friend that met in school who was really good friends with me and husband. One night after dinner, he got aggressive and was pointing in my face. I felt very uncomfortable and added it to the list of thing he had done that offended me. So many instances where I gently corrected him but his sense of humor was becoming less and less funny. We started making excuses to get out of doing things with him and then I just couldn't take it anymore and ghosted him. ","June, 2018",3,6,6,5,6,6,3,1,1,5,6,6,6,6,6,6,5,5,6,6,7,7,6,4,2,6,6,7,1,7,2,6,6,5,2,6,5,4,4,54,2,1,15
8,1,noFor,"After a year of trying to persuade me, I finally agreed to move into my boyfriend's house. We were not officially engaged, but we used the words ""committed relationship"" and he often referred to me as his fiancé. However, when he decided to move across the country to live closer to his daughter, I was shocked to find that he didn't want me to come with him. He told me I had 2 weeks to vacate the house and that he had already made reservations for me at a hotel that night. He told me that while there was nothing ""wrong"" I had done, it just ""wasn't fun anymore"" and he wanted something different. I was basically thrown out like the trash because he was done with me. (My therapist told me that he was a narcissist but I didn't know that about him before.) It was the biggest emotional trauma I had ever experienced and it still hurts when I think about it. ",14-Sep,3,2,7,7,6,5,3,3,2,7,7,7,3,3,7,7,7,7,7,7,7,7,5,7,1,7,7,7,1,7,1,6,7,5,6,6,7,7,7,54,2,1,15
8,1,noFor,"I was in the hospital recovering from a two-level back fusion and had my hip bone harvested so I had an incision in the front, in the back, and on my hip. I was in the hospital on morphine for 8 days. My ex-husband's best friend ""came to visit"" and sexually assaulted me on multiple days. After I recovered I remembered what happened but the police refused to press charges because I was an unreliable witness because I was on morphine. In other words, this was the perfect crime. I also found out he did this to another mutual friend under the same circumstances.  He moved out of state but I have filled out lots of online forms to leave a paper trail in case he does it to someone else. I don't forgive him. I want him in prison",Dec. 2016,3,7,7,4,1,5,3,7,1,7,6,7,7,7,7,7,4,7,7,7,7,6,7,6,1,7,7,7,1,7,1,7,7,4,6,6,7,7,7,55,2,1,15
8,1,noFor,"I was fired from a job by a very unfair person. Although I had stellar reviews, her attitude towards me shifted when her friend's daughter started working at the organization. All of a sudden, I wasn't performing to her expectations and she changed the goals which had previously been outlined. She then gave some of my responsibilities to her friend's daughter, then fired me and promoted her.",13-Jun,3,5,6,6,3,1,1,1,1,4,5,6,4,7,7,7,5,5,7,7,7,7,7,5,1,4,5,5,1,7,4,4,6,3,5,7,7,2,2,55,2,1,15
8,1,noFor,Yes a drunk former partner choked me. mI certainly would never forgive that. I've tried to move on and forget about it. Seems to be easier as time is moving forward but not the foregiveness part. That will never happen.,13-Jul,3,7,6,5,6,1,1,7,1,6,6,6,1,7,6,6,7,7,6,5,7,5,6,3,1,7,7,6,1,7,1,6,6,1,5,6,7,5,2,56,2,1,15
8,1,noFor,"A friend decided that they no longer wanted me to be a part of their life.  The decision came out of nowhere to me but then they revealed some things that happened long ago that I was not aware of.  Despite the fact that I knew nothing about what had happened, my friend had held me responsible all these years because they thought if I was a true friend, I should have known.  I was and am extremely hurt and betrayed as I now know that our whole relationship was a lie.",19-Sep,3,6,6,6,5,6,2,1,1,6,6,5,7,6,7,6,6,6,3,3,2,6,2,2,1,7,7,7,1,7,2,5,6,6,2,3,5,7,2,56,2,1,15
8,1,noFor,"The memory I have is from 10 years ago when my ex-boyfriend harmed me emotionally and physically, and for that, I found it very hard to forgive the individual.
I feel my emotional well-being suffered a great deal and have trauma and emotional scars, that still to this day, play a part in my life, where I am single because of what I endured with my ex.",14-Apr,3,7,7,7,7,2,2,7,2,7,7,7,2,7,5,5,5,5,7,7,7,3,3,7,7,7,7,7,7,7,7,7,7,7,3,3,7,4,7,57,2,1,15
8,1,noFor,"He was a nice guy to the public, but liked to air out dirty laundry in private. Forget the thought of dialogue. He went from hot to cold, with no filter. and told me how terrible I was. Unfortunately, we were married.",Sep-89,3,6,6,7,5,6,1,2,1,6,5,5,4,5,7,7,7,5,6,7,4,5,6,6,2,5,5,7,2,7,3,2,3,6,5,5,3,2,1,57,2,1,15
8,1,noFor,"A person who had been my best friend since we met at the age of 18 showed her true colors to me during a time of crisis.  I had been diagnosed with cancer and I am single and live alone.  I never asked anyone for help, although many people offered services, money and support to me during this difficult time.  My best friend not once even offered to drive me to the doctor or pick up a pint of milk for me when she was at the grocery store.  She totally disregarded my illness and would suggest things like going to Disneyland.  Could she have been that clueless?  Anyways, I thought back over the many years we had been friends and I realized that the friendship was very one sided and although she always wanted or needed me to do things for her she never helped me in any way.  I ran into her one night when some mutual friends invited me to dinner to try and encourage me to eat.  I had lost my appetite due to chemo treatments and was too weak to go to the store or cook anyways. She made a ridiculous comment and laughed at me and the fact that I was out to dinner.    I am no longer friends with this person.",14-Feb,3,7,7,2,3,2,1,1,1,7,7,6,4,7,7,7,4,5,5,7,6,6,6,4,1,5,7,7,1,7,1,5,7,6,4,7,1,6,6,61,2,1,15
8,1,noFor,"This is too easy.  I can think of two distinct memories that fit the survey question.  Most recently, 4 years ago, after divorcing my ex-husband because of his physical credulity and gambling our home into foreclosure, I needed a place to stay until I could get into a HUD apartment.  My oldest sister lived near the complex so I asked if I could stay with her.  I had almost no money, a little over $100.  She asked me to leave for a couple of days while some of her friends she worked with visited (she was retired...10 years older than me).  I had a tent so I went to the state forest campground; it rained all 3 nights.  When I returned, I asked her how her visit with her friends went and she said they never came.  She could have sent me a text but didn't.  Then she was going out of town for two nights and the night before she told me that she was leaving at 6:30 am and didn't want me in her house while she was not home.  I left at 5:30 am and never returned.  Fortunately, the HUD apartment opened up shortly after that.  My sister and I never spoke again, she died of covid a year ago, I cried for about a minute.  I had always loved my family and was shocked at how this sister treated me.  If the roles were reversed I would have gladly let her stay with me as long as she needed to.","September, 2019",3,7,7,7,7,7,6,1,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,4,1,7,7,7,1,7,1,7,7,7,7,7,7,7,7,70,2,1,15
8,1,noFor,"I got caught up in office politics toward the end of my tenure at my job, and was one of many who were on the outs with the current management.  My cowardly boss would not defend me, in order to ingratiate himself with the higher ups.  Probably in an effort to save his own skin.  I had been at the company over 26 years with a stellar record, and that was probably part of the problem - being a threat to the new regime.   Although in the long run being kicked out of there was one of the best things that could have happened in many respects, I will never forgive my ex-boss for his fecklessness and disrespect.",13-Jun,3,5,6,6,6,5,1,2,1,6,5,6,5,6,7,7,6,6,6,7,7,5,5,6,2,7,7,6,1,7,4,6,5,4,6,7,6,6,6,71,2,1,15
8,1,noFor,When I was in middle school I had a bully that would make threats and broke some of my stuff. He threatened to stab me in the stomach and made more threats when I told my mom. I got moved in the classroom but he was still angry with me. I haven't forgiven him because he never apologized.,16-Apr,3,6,5,7,4,5,1,2,1,4,4,5,5,6,7,6,3,7,7,7,6,5,3,3,2,4,3,6,1,5,3,4,5,3,2,2,7,2,2,19,3,1,15
8,1,noFor,"The last time I saw my boyfriend it was the day of the eclipse. I had dropped him off at his friend's house that morning and he kissed me, told me he loved me, and that he would call me that evening. That was the last time we spoke. He completely ghosted me with no explanation at all. What's worse, is about a week later late at night, I got an emergency notification from Google. He still had me listed as an emergency contact and must have accidentally hit the panic button on his phone. That feature also takes an audio recording and sends GPS coordinates to the designated emergency contact. By that information, I knew he ghosted me for another woman. He came into my place of work recently and wouldn't even look at me. I haven't forgiven his disgusting behavior, nor am I likely to in the future. ","August 21st, 2017",3,7,7,7,7,3,1,2,1,7,7,7,4,7,7,7,7,7,7,7,7,7,7,2,1,1,7,7,3,2,1,6,6,5,5,6,7,4,4,31,3,1,15
8,1,noFor,"It was at my place of residence. I was cooking, and unfortunately in the presence of someone who had started using negative verbal language against me, and started blaming me for larger racial issues in the country. Within this context I am in the minority in this country, they are in the majority. They were in the entrance to the kitchen, seemingly waiting impatiently to get into the space. While I was still at the stove making my dinner, they lost their patience and came into the space, and seemingly purposefully pushed past me in a space where they could have - and previously did - angle themselves so as to not have to do that.",20-May,3,7,6,6,7,2,1,5,1,6,6,6,4,6,6,6,5,4,6,6,3,3,2,3,2,6,7,5,1,6,2,3,6,2,2,1,6,3,1,40,3,1,15
